flight,k,t,method,action,twin_err,aoi,Ck,Dk,Dr,q,sinr_db,assoc_error_m
Opt2,1706,816.160338640213,unconditional,SYNC,19.571927876082245,0,0.054611311348505,0.5470178167087547,3.538019385113016,0.10646944526654425,22.3300171,8.164916492626881
Opt2,1707,816.416589975357,proposed,FUSE,20.712484608667616,0,0.03202573508453235,3.011849755748615,22.812595997441047,0.0666286649444642,20.2943783,16.475334066582395
Opt2,1707,816.416589975357,periodic,HOLD,22.33995853258665,7,0.03202573508453235,3.2678352945660025,24.751502367880775,0.0666286649444642,20.2943783,16.475334066582395
Opt2,1707,816.416589975357,event,SYNC,19.294537768552132,0,0.03202573508453235,0.5653161818873353,4.281863543690019,0.0666286649444642,20.2943783,16.475334066582395
Opt2,1707,816.416589975357,unconditional,SYNC,19.294537768552132,0,0.03202573508453235,0.5653161818873353,4.281863543690019,0.0666286649444642,20.2943783,16.475334066582395
Opt2,1708,816.6728413105011,proposed,HOLD,20.886000636756222,1,0.15988068555313936,1.559147104359825,5.9994728005326,0.3320653198894584,27.2700024,27.43211620671019
Opt2,1708,816.6728413105011,periodic,HOLD,22.595917446095505,8,0.15988068555313936,3.2382843675025876,12.460658092424634,0.3320653198894584,27.2700024,27.43211620671019
Opt2,1708,816.6728413105011,event,SYNC,20.189954089022443,0,0.15988068555313936,1.2072359973917208,4.645347132366519,0.3320653198894584,27.2700024,27.43211620671019
Opt2,1708,816.6728413105011,unconditional,SYNC,20.189954089022443,0,0.15988068555313936,1.2072359973917208,4.645347132366519,0.3320653198894584,27.2700024,27.43211620671019
Opt2,1709,818.4666001796722,proposed,HOLD,21.972305783218143,2,0.34414229242786026,2.163871651232141,4.872023421601102,0.6640194663250409,30.2795753,15.56272198220418
Opt2,1709,818.4666001796722,periodic,HOLD,23.831380920809767,9,0.34414229242786026,4.108269482082807,9.249894802013461,0.6640194663250409,30.2795753,15.56272198220418
Opt2,1709,818.4666001796722,event,SYNC,19.83470872368179,0,0.34414229242786026,1.7021612472566678,3.8324682793704925,0.6640194663250409,30.2795753,15.56272198220418
Opt2,1709,818.4666001796722,unconditional,SYNC,19.83470872368179,0,0.34414229242786026,1.7021612472566678,3.8324682793704925,0.6640194663250409,30.2795753,15.56272198220418
Opt2,1710,818.9791028499603,proposed,HOLD,22.338541681193288,3,0.09461583083807419,2.5762065072981986,13.237394389779494,0.18887746326745614,24.8195686,15.8303571706115
Opt2,1710,818.9791028499603,periodic,SYNC,19.780219636609868,0,0.09461583083807419,4.571306719446378,23.488873951111575,0.18887746326745614,24.8195686,15.8303571706115
Opt2,1710,818.9791028499603,event,SYNC,19.780219636609868,0,0.09461583083807419,0.4579413822647695,2.3530530907621254,0.18887746326745614,24.8195686,15.8303571706115
Opt2,1710,818.9791028499603,unconditional,SYNC,19.780219636609868,0,0.09461583083807419,0.4579413822647695,2.3530530907621254,0.18887746326745614,24.8195686,15.8303571706115
Opt2,1711,820.2603590488434,proposed,FUSE,21.611695758283172,0,0.027416251297108653,3.5953541422850823,28.217390683559284,0.05840040397555114,19.7219257,60.580486480523234
Opt2,1711,820.2603590488434,periodic,HOLD,20.670261678076468,1,0.027416251297108653,1.4445021221143926,11.336875064281314,0.05840040397555114,19.7219257,60.580486480523234
Opt2,1711,820.2603590488434,event,SYNC,19.886737484414475,0,0.027416251297108653,1.4445021221143926,11.336875064281314,0.05840040397555114,19.7219257,60.580486480523234
Opt2,1711,820.2603590488434,unconditional,SYNC,19.886737484414475,0,0.027416251297108653,1.4445021221143926,11.336875064281314,0.05840040397555114,19.7219257,60.580486480523234
Opt2,1712,820.5166103839874,proposed,HOLD,21.717649330403344,1,0.24432225194230703,2.307988263445579,6.702988989025009,0.49642613941143526,29.0163136,17.012439442390907
Opt2,1712,820.5166103839874,periodic,HOLD,20.721980162065098,2,0.24432225194230703,1.6669204787234089,4.841163965791877,0.49642613941143526,29.0163136,17.012439442390907
Opt2,1712,820.5166103839874,event,SYNC,19.434969717288965,0,0.24432225194230703,0.5336281415319464,1.5497927842937043,0.49642613941143526,29.0163136,17.012439442390907
Opt2,1712,820.5166103839874,unconditional,SYNC,19.434969717288965,0,0.24432225194230703,0.5336281415319464,1.5497927842937043,0.49642613941143526,29.0163136,17.012439442390907
Opt2,1713,821.0291130542755,proposed,HOLD,21.992551918706308,2,0.15085698969528072,2.802333760199363,11.171041172117208,0.30735309537248706,26.9341431,17.497916393232277
Opt2,1713,821.0291130542755,periodic,HOLD,20.951960987053106,3,0.15085698969528072,2.2462350107931255,8.954245259506848,0.30735309537248706,26.9341431,17.497916393232277
Opt2,1713,821.0291130542755,event,SYNC,19.326226291586657,0,0.15085698969528072,0.5559533913867449,2.2162164668485773,0.30735309537248706,26.9341431,17.497916393232277
Opt2,1713,821.0291130542755,unconditional,SYNC,19.326226291586657,0,0.15085698969528072,0.5559533913867449,2.2162164668485773,0.30735309537248706,26.9341431,17.497916393232277
Opt2,1714,821.285364151001,proposed,HOLD,22.091819759981195,3,0.1248202956867254,2.829040631039321,12.583564230257181,0.25775351784318085,26.1698132,20.89396388716109
Opt2,1714,821.285364151001,periodic,HOLD,20.995009892191977,4,0.1248202956867254,2.317164220528147,10.306739493648681,0.25775351784318085,26.1698132,20.89396388716109
Opt2,1714,821.285364151001,event,HOLD,19.31987048042545,1,0.1248202956867254,0.14841869453552214,0.6601659075403733,0.25775351784318085,26.1698132,20.89396388716109
Opt2,1714,821.285364151001,unconditional,SYNC,19.45687616417146,0,0.1248202956867254,0.14841869453552214,0.6601659075403733,0.25775351784318085,26.1698132,20.89396388716109
Opt2,1715,821.7978668212891,proposed,FUSE,21.110263865633744,0,0.01792157586123132,2.757600918797079,23.385041275586328,0.04,13.5490694,93.36096235635556
Opt2,1715,821.7978668212891,periodic,HOLD,21.201313578719493,5,0.01792157586123132,2.40221040383093,20.37125425340162,0.04,13.5490694,93.36096235635556
Opt2,1715,821.7978668212891,event,SYNC,19.895161677780727,0,0.01792157586123132,0.4960693390043612,4.206773318464888,0.04,13.5490694,93.36096235635556
Opt2,1715,821.7978668212891,unconditional,SYNC,19.895161677780727,0,0.01792157586123132,0.3422307484839254,2.90218940837984,0.04,13.5490694,93.36096235635556
Opt2,1716,822.3103694915771,proposed,HOLD,21.303740183021635,1,0.16554473915196544,1.7960204275236327,6.763532327017067,0.3604496359987816,27.6262131,17.349144713533526
Opt2,1716,822.3103694915771,periodic,HOLD,21.395179546551176,6,0.16554473915196544,2.7635075549840744,10.406937692719945,0.3604496359987816,27.6262131,17.349144713533526
Opt2,1716,822.3103694915771,event,SYNC,19.684812607336234,0,0.16554473915196544,0.3832181474331274,1.4431396707649329,0.3604496359987816,27.6262131,17.349144713533526
Opt2,1716,822.3103694915771,unconditional,SYNC,19.684812607336234,0,0.16554473915196544,0.3832181474331274,1.4431396707649329,0.3604496359987816,27.6262131,17.349144713533526
Opt2,1717,822.5666205883026,proposed,HOLD,21.356442501910863,2,0.11894656547284639,2.92243749821848,13.347720216149812,0.2603937771307942,26.2140732,9.72096327188505
Opt2,1717,822.5666205883026,periodic,HOLD,21.426190513901883,7,0.11894656547284639,3.7153971964515344,16.9694244274972,0.2603937771307942,26.2140732,9.72096327188505
Opt2,1717,822.5666205883026,event,SYNC,18.66634690705641,0,0.11894656547284639,1.0810315104898036,4.9374216405503395,0.2603937771307942,26.2140732,9.72096327188505
Opt2,1717,822.5666205883026,unconditional,SYNC,18.66634690705641,0,0.11894656547284639,1.0810315104898036,4.9374216405503395,0.2603937771307942,26.2140732,9.72096327188505
Opt2,1718,822.8228719234467,proposed,FUSE,19.46788252238861,0,0.07600678257230768,3.914927181598526,22.24304725296699,0.17149831654134906,24.4003658,14.1538255618647
Opt2,1718,822.8228719234467,periodic,HOLD,21.4582959370132,8,0.07600678257230768,4.230587806421784,24.03650441529866,0.17149831654134906,24.4003658,14.1538255618647
Opt2,1718,822.8228719234467,event,SYNC,17.527765016902567,0,0.07600678257230768,1.4525328349343716,8.252709433726721,0.17149831654134906,24.4003658,14.1538255618647
Opt2,1718,822.8228719234467,unconditional,SYNC,17.527765016902567,0,0.07600678257230768,1.4525328349343716,8.252709433726721,0.17149831654134906,24.4003658,14.1538255618647
Opt2,1719,823.0791232585907,proposed,HOLD,19.44199744236879,1,0.0970283377803089,1.9077734399823523,9.682736308264262,0.2217140837431241,25.5157,20.503846302310027
Opt2,1719,823.0791232585907,periodic,HOLD,21.496764760334344,9,0.0970283377803089,4.4235240455126705,22.451207249411002,0.2217140837431241,25.5157,20.503846302310027
Opt2,1719,823.0791232585907,event,SYNC,17.6380940235685,0,0.0970283377803089,0.46123047633843994,2.3409347179933198,0.2217140837431241,25.5157,20.503846302310027
Opt2,1719,823.0791232585907,unconditional,SYNC,17.6380940235685,0,0.0970283377803089,0.46123047633843994,2.3409347179933198,0.2217140837431241,25.5157,20.503846302310027
Opt2,1720,823.5916256904602,proposed,HOLD,19.522144671646316,2,0.027133549774161016,2.1935637219749506,17.254011438141852,0.06610468974934344,20.2600899,17.632509888266185
Opt2,1720,823.5916256904602,periodic,SYNC,17.351030152134374,0,0.027133549774161016,4.6533351928088775,36.60194497105621,0.06610468974934344,20.2600899,17.632509888266185
Opt2,1720,823.5916256904602,event,SYNC,17.351030152134374,0,0.027133549774161016,0.5384766587911802,4.235519732971554,0.06610468974934344,20.2600899,17.632509888266185
Opt2,1720,823.5916256904602,unconditional,SYNC,17.351030152134374,0,0.027133549774161016,0.5384766587911802,4.235519732971554,0.06610468974934344,20.2600899,17.632509888266185
Opt2,1721,823.8478770256042,proposed,HOLD,19.5034063305286,3,0.026281811445449835,2.3582202444839164,18.6742668440625,0.06834025914242131,20.4045334,15.45595303375316
Opt2,1721,823.8478770256042,periodic,HOLD,17.240965096542542,1,0.026281811445449835,0.1534292280723829,1.2149748749736615,0.06834025914242131,20.4045334,15.45595303375316
Opt2,1721,823.8478770256042,event,HOLD,17.240965096542542,1,0.026281811445449835,0.1534292280723829,1.2149748749736615,0.06834025914242131,20.4045334,15.45595303375316
