seq,seed,method,filter,rmse_twin,mean_aoi,max_aoi,lqg_cost,sync_count,fuse_count
scenario23_seq32,1,periodic,good,102.64598622358382,4.466453674121405,9.0,60923551.96938347,31,0
scenario23_seq32,1,event,good,102.64720385656548,116.21405750798722,267.0,60923551.96938347,9,0
scenario23_seq32,1,unconditional,good,102.64475201163367,0.0,0.0,60923551.96938347,312,0
scenario23_seq32,2,proposed,good,102.34703466701481,9.210862619808307,20.0,60567452.432417326,9,18
scenario23_seq32,2,periodic,good,102.34711985539958,4.466453674121405,9.0,60567452.432417326,31,0
scenario23_seq32,2,event,good,102.3459428828096,146.19169329073483,302.0,60567452.432417326,6,0
scenario23_seq32,2,unconditional,good,102.34593081667276,0.0,0.0,60567452.432417326,312,0
scenario23_seq32,3,proposed,good,106.14679156750742,9.536741214057509,20.0,65136513.890287206,9,14
scenario23_seq32,3,periodic,good,106.14806816378253,4.466453674121405,9.0,65136513.890287206,31,0
scenario23_seq32,3,event,good,106.14680108923287,147.15015974440894,303.0,65136513.890287206,7,0
scenario23_seq32,3,unconditional,good,106.14678902514393,0.0,0.0,65136513.890287206,312,0
scenario23_seq32,4,proposed,good,68.00546445400163,9.536741214057509,20.0,26716477.840317436,9,14
scenario23_seq32,4,periodic,good,68.00782487279778,4.466453674121405,9.0,26716477.840317436,31,0
scenario23_seq32,4,event,good,68.00554958475146,147.15015974440894,303.0,26716477.840317436,7,0
scenario23_seq32,4,unconditional,good,68.00546217597822,0.0,0.0,26716477.840317436,312,0
scenario23_seq32,5,proposed,good,107.66348154338995,9.188498402555911,20.0,67028283.675245136,9,17
scenario23_seq32,5,periodic,good,107.66408637750546,4.466453674121405,9.0,67028283.675245136,31,0
scenario23_seq32,5,event,good,107.66249150889668,146.18210862619807,302.0,67028283.675245136,8,0
scenario23_seq32,5,unconditional,good,107.66247871576196,0.0,0.0,67028283.675245136,312,0
scenario23_seq32,6,proposed,good,114.2586110072654,9.536741214057509,20.0,75492435.5503251,9,14
scenario23_seq32,6,periodic,good,114.259570366804,4.466453674121405,9.0,75492435.5503251,31,0
scenario23_seq32,6,event,good,114.25861769594559,147.15335463258785,303.0,75492435.5503251,7,0
scenario23_seq32,6,unconditional,good,114.25860831367763,0.0,0.0,75492435.5503251,312,0
scenario23_seq32,7,proposed,good,107.01812631935636,9.536741214057509,20.0,66236457.62538124,9,14
