scenario_order,scenario,scenario_title,controller_order,controller,controller_label,line_style,time_s,mean_tracking_error_m,ci95_m,ci_low_m,ci_high_m,n_seeds,n_samples,fault_active,fault_window_start_s,fault_window_end_s,figure_annotation
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,0.8,0.3411480460749581,0.0030735202357650474,0.338074525839193,0.34422156631072315,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,0.9,0.3538499483249401,0.0018861709308569078,0.3519637773940832,0.355736119255797,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,1.0,0.35946505913537763,0.0011027027201740572,0.3583623564152036,0.36056776185555167,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,1.1,0.35878183258233615,0.0012254451185668767,0.3575563874637693,0.360007277700903,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,1.2,0.35230435794663445,0.0019291200494104942,0.35037523789722397,0.35423347799604493,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,1.3,0.3423088367941499,0.002185317518511922,0.340123519275638,0.34449415431266184,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,1.4,0.32898501868534263,0.0031466028237514296,0.3258384158615912,0.3321316215090941,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,1.5,0.31120841621941353,0.0036202662037053144,0.3075881500157082,0.31482868242311884,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,1.6,0.29103446037759917,0.0038567677275072884,0.28717769265009185,0.2948912281051065,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,1.7,0.2718249967279538,0.0032521683122371976,0.2685728284157166,0.275077165040191,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,1.8,0.25191656027452325,0.004036175525386843,0.2478803847491364,0.25595273579991007,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,1.9,0.23012816401455613,0.003940394440061289,0.22618776957449485,0.2340685584546174,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,2.0,0.20894239592389016,0.0036945614438531134,0.20524783448003706,0.21263695736774327,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,2.1,0.18968903876032348,0.0032807061936864813,0.186408332566637,0.19296974495400995,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,2.2,0.17244573817383033,0.0029372294567388416,0.16950850871709147,0.17538296763056918,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,2.3,0.15913986557203869,0.0020049532826198185,0.15713491228941887,0.1611448188546585,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,2.4,0.1482170922987363,0.0020724127376199513,0.14614467956111635,0.15028950503635627,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,2.5,0.13869697956603524,0.0016443272491775416,0.1370526523168577,0.14034130681521279,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,2.6,0.13192263651029565,0.001273846476341784,0.13064879003395385,0.13319648298663744,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,2.7,0.1276983386725459,0.0010269591835482352,0.12667137948899768,0.12872529785609413,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,2.8,0.12493998838449373,0.0008689646782647915,0.12407102370622894,0.12580895306275852,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,2.9,0.12325563049433388,0.0007556087707252787,0.1225000217236086,0.12401123926505916,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,3.0,0.12252840037321508,0.0006526102185790728,0.12187579015463601,0.12318101059179415,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,3.1,0.12229838248245584,0.0006509345836186781,0.12164744789883716,0.12294931706607451,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,3.2,0.12239917250633069,0.0007297069300292627,0.12166946557630143,0.12312887943635994,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,3.3,0.12254931836796379,0.0007092839300267918,0.12184003443793699,0.12325860229799059,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,3.4,0.12268034753939375,0.0007340338985352183,0.12194631364085853,0.12341438143792896,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,3.5,0.12306061749237944,0.0007983156921493707,0.12226230180023007,0.12385893318452881,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,3.6,0.12361162925305325,0.0007631123887453038,0.12284851686430794,0.12437474164179856,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,3.7,0.12429532135833421,0.000907716457106689,0.12338760490122752,0.1252030378154409,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,3.8,0.1251809424745853,0.0009462981440999294,0.12423464433048538,0.12612724061868524,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,3.9,0.12631846710815786,0.000935090982023141,0.12538337612613473,0.127253558090181,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,4.0,0.12742669699654063,0.0008714348377735642,0.12655526215876706,0.1282981318343142,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,4.1,0.12874768908762133,0.0007092697494887655,0.12803841933813256,0.1294569588371101,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,4.2,0.13032987629543313,0.0006890605765163425,0.12964081571891678,0.1310189368719495,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,4.3,0.13166644265130498,0.0007019564554885863,0.13096448619581638,0.13236839910679357,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,4.4,0.13301910747262846,0.0007273188810538507,0.13229178859157462,0.1337464263536823,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,4.5,0.13455236293363262,0.0007617987833570378,0.1337905641502756,0.13531416171698965,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,4.6,0.1358344058065947,0.0007951787332099691,0.13503922707338473,0.13662958453980467,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,4.7,0.13697088046027914,0.0008477195251462421,0.1361231609351329,0.13781859998542537,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,4.8,0.13778410104681735,0.0009246088594859219,0.13685949218733143,0.13870870990630327,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,4.9,0.1383304536027347,0.0009281333718709377,0.13740232023086374,0.13925858697460564,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,5.0,0.1386132546421819,0.0009116425799372208,0.13770161206224468,0.13952489722211914,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,5.1,0.1389202574202481,0.0007720542061033113,0.13814820321414478,0.13969231162635143,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,5.2,0.13877634584057236,0.0006927228918919546,0.1380836229486804,0.1394690687324643,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,5.3,0.13866885895297476,0.0005632155518386866,0.13810564340113607,0.13923207450481345,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,5.4,0.1382938732268679,0.0005291936421353772,0.1377646795847325,0.13882306686900328,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,5.5,0.13814541966622756,0.0004775035124014069,0.13766791615382615,0.13862292317862898,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,5.6,0.13791203418944237,0.0004380642876403446,0.13747396990180202,0.1383500984770827,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,5.7,0.13775895271989108,0.00034625186588676924,0.1374127008540043,0.13810520458577785,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,5.8,0.13768323805169438,0.000423382254196315,0.13725985579749808,0.1381066203058907,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,5.9,0.13777235441843985,0.0004614195863169797,0.13731093483212287,0.13823377400475684,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,6.0,0.1378317396605391,0.0005523197392069465,0.13727941992133216,0.13838405939974605,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,6.1,0.13817216802571303,0.0007180436724970945,0.13745412435321594,0.13889021169821011,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,6.2,0.13834047670645908,0.0006246550553858601,0.1377158216510732,0.13896513176184494,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,6.3,0.13880099892953207,0.0006901969711844091,0.13811080195834766,0.13949119590071649,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,6.4,0.1389629438989769,0.0007194272153231783,0.13824351668365373,0.13968237111430007,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,6.5,0.13944667729895846,0.0006879847423023884,0.13875869255665607,0.14013466204126085,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,6.6,0.13983020792405618,0.0007729869106300824,0.1390572210134261,0.14060319483468625,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,6.7,0.14017513683087518,0.0007383454981519852,0.1394367913327232,0.14091348232902717,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,6.8,0.14062701367531033,0.0006457430369785458,0.1399812706383318,0.14127275671228887,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,6.9,0.14093007350704942,0.000712452219023412,0.140217621288026,0.14164252572607283,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,7.0,0.14132714872832725,0.0006660422885895402,0.1406611064397377,0.1419931910169168,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,7.1,0.1417548382288753,0.0005896566014333205,0.141165181627442,0.14234449483030862,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,7.2,0.1420021324071874,0.0005180905816295047,0.1414840418255579,0.1425202229888169,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,7.3,0.14225822739457025,0.0005222598710272641,0.14173596752354298,0.14278048726559753,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,7.4,0.14221178858816824,0.0004591776676113259,0.1417526109205569,0.14267096625577957,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,7.5,0.14227031801314538,0.0003640066586659101,0.14190631135447948,0.14263432467181128,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,7.6,0.14231141469281386,0.0005530912528114353,0.14175832344000242,0.1428645059456253,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,7.7,0.14235165124041793,0.0005883596044654222,0.1417632916359525,0.14294001084488336,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,7.8,0.1420816632309592,0.0006903431797164153,0.14139132005124277,0.1427720064106756,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,7.9,0.1420702448802305,0.0006892058242050025,0.1413810390560255,0.14275945070443552,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.0,0.1418455118518639,0.0007965581984030547,0.14104895365346085,0.14264207005026694,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.1,0.1417261659710464,0.0008014457838987413,0.14092472018714766,0.14252761175494513,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.2,0.1413833407025896,0.0007833545056739991,0.1405999861969156,0.14216669520826358,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.3,0.1412797471135255,0.0007172683427493149,0.14056247877077618,0.14199701545627483,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.4,0.14118401621099771,0.0007709035606990886,0.14041311265029863,0.1419549197716968,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.5,0.14124970699805164,0.0007588556871756733,0.14049085131087596,0.14200856268522732,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.6,0.1409926297878835,0.000676754897215516,0.14031587489066796,0.14166938468509901,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.7,0.14095037825139045,0.0006557685267198931,0.14029460972467056,0.14160614677811034,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.8,0.140799050154991,0.0006142492356997799,0.14018480091929122,0.14141329939069078,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,8.9,0.14097331426684884,0.0005440890283873695,0.14042922523846146,0.1415174032952362,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.0,0.14109663189113258,0.0005146797508014002,0.14058195214033117,0.141611311641934,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.1,0.14126453955635088,0.0005177562186807872,0.1407467833376701,0.14178229577503165,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.2,0.1416609692301107,0.0005120497920796665,0.14114891943803104,0.14217301902219037,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.3,0.14203323762202577,0.0004799187624855011,0.14155331885954028,0.14251315638451126,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.4,0.1421825781011417,0.0005663873573541516,0.14161619074378756,0.14274896545849586,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.5,0.14254059882756143,0.000594852406726289,0.14194574642083513,0.14313545123428772,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.6,0.14299111687888102,0.0006780459770899348,0.1423130709017911,0.14366916285597095,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.7,0.14321320769523024,0.0006725029743048184,0.14254070472092542,0.14388571066953507,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.8,0.1436167616066006,0.0006930990212896903,0.14292366258531092,0.1443098606278903,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,9.9,0.14407483330220872,0.0007369923975666289,0.14333784090464208,0.14481182569977535,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.0,0.14448594131890447,0.0007329853076312843,0.1437529560112732,0.14521892662653574,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.1,0.14482157337651258,0.0007952233490270558,0.1440263500274855,0.14561679672553965,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.2,0.14521403630403015,0.0008585003200873703,0.1443555359839428,0.1460725366241175,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.3,0.14551271237584404,0.0009216900454782481,0.1445910223303658,0.14643440242132227,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.4,0.1457805521195459,0.0009477612882233677,0.14483279083132253,0.1467283134077693,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.5,0.14630947051590917,0.0009415205918750106,0.14536794992403415,0.1472509911077842,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.6,0.14665808564664337,0.000830406963300176,0.1458276786833432,0.14748849260994354,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.7,0.14691975986402528,0.0007210085345388465,0.14619875132948643,0.14764076839856413,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.8,0.14734204716212493,0.0007385085142627019,0.1466035386478622,0.14808055567638764,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,10.9,0.14780624332012024,0.0006389446901631984,0.14716729862995703,0.14844518801028345,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.0,0.14815767705220895,0.0005947717836424187,0.14756290526856652,0.14875244883585137,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.1,0.14874261349583848,0.0006430033071410098,0.14809961018869747,0.1493856168029795,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.2,0.14948188889802305,0.0006623762641879945,0.14881951263383505,0.15014426516221105,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.3,0.14998613068145647,0.0006938434007373972,0.14929228728071908,0.15067997408219386,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.4,0.1504598711449952,0.0008171901064333108,0.1496426810385619,0.1512770612514285,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.5,0.15111771776590693,0.0007492478745488747,0.15036846989135805,0.15186696564045582,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.6,0.1515579710664311,0.0006263169494039528,0.15093165411702714,0.15218428801583506,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.7,0.15195571371272468,0.0004036710146723767,0.1515520426980523,0.15235938472739705,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.8,0.15211067568350323,0.0004302671363760346,0.1516804085471272,0.15254094281987926,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,11.9,0.15246810469922323,0.0005217439441589731,0.15194636075506426,0.1529898486433822,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.0,0.15281843317290358,0.0005197449956976845,0.1522986881772059,0.15333817816860126,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.1,0.1532817525057467,0.0005023459729410363,0.15277940653280564,0.15378409847868774,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.2,0.15337911680695152,0.0005566743771248521,0.15282244242982668,0.15393579118407635,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.3,0.1535205914050627,0.0005389388830008305,0.15298165252206186,0.15405953028806352,10,40,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.4,0.15364834613494455,0.0006347527825273624,0.15301359335241718,0.1542830989174719,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.5,0.1538021238009406,0.0006735618240542562,0.15312856197688635,0.15447568562499486,10,50,False,20.0,30.0,Limited improvement
3,sensor,Sensor Corruption (Observation Fault),3,failure_aware,Failure-Aware Hybrid (Proposed),solid_teal,12.6,0.1540938160904603,0.0007972558644587085,0.1532965602260016,0.154891071954919,10,50,False,20.0,30.0,Limited improvement
